,index,date,county,state,fips,cases,deaths,new_cases,emp_combined,emp_combined_inclow,revenue_all,spend_all,month,year,median_income,median_age,pop,pop_density,over60,casesper100k,casesper100klog,region,pct_min,new_cases_per100k
126,35876,2020-12-26,San Mateo,California,6081.0,22568,212.0,327.0,,,-0.407,-0.0592,12,2020,49128.0,39.3,718451,1602.225,19.150088175811568,3141.2023923691386,3.4970959195431526,CA,28.246602760661474,
127,36163,2020-12-26,Santa Barbara,California,6083.0,16083,153.0,426.0,,,-0.4,-0.0617,12,2020,29657.0,33.6,423895,154.9842,17.691881244176034,3794.0999539980417,3.5791087680123135,CA,44.86960214203989,
128,36494,2020-12-26,Santa Clara,California,6085.0,63302,653.0,1560.0,,,-0.479,-0.0762,12,2020,47584.0,36.2,1781642,1381.011,15.720161513929286,3553.0145786864023,3.550596989484844,CA,29.503009022014524,
129,36789,2020-12-26,Santa Cruz,California,6087.0,8018,76.0,162.0,,,-0.399,-0.105,12,2020,31174.0,36.9,262382,589.3968,17.269477326950778,3055.8498677500743,3.485132013774944,CA,33.103642780373654,
130,37082,2020-12-26,Shasta,California,6089.0,7612,70.0,45.0,,,-0.324,-0.128,12,2020,27000.0,41.8,177223,46.94149,23.75876720290256,4295.153563589376,3.632978695670699,CA,9.268548664676707,
131,37363,2020-12-26,Siskiyou,California,6093.0,1076,8.0,0.0,,,-0.49,-0.0198,12,2020,25576.0,47.0,44900,7.152088000000001,28.07126948775056,2396.436525612472,3.3795659303270473,CA,11.550111358574611,
132,37670,2020-12-26,Solano,California,6095.0,17335,95.0,0.0,,,-0.215,-0.0731,12,2020,36273.0,36.9,413344,502.9955,16.950772238135787,4193.843384686847,3.6226122080949215,CA,38.73432298521328,
133,37975,2020-12-26,Sonoma,California,6097.0,18147,182.0,244.0,,,-0.355,-0.0624,12,2020,36623.0,39.9,483878,307.0586,20.57398765804604,3750.325495269469,3.5740689623049993,CA,26.461215430335752,
134,38266,2020-12-26,Stanislaus,California,6099.0,35676,572.0,994.0,,,-0.293,-0.106,12,2020,27840.0,32.9,514453,344.1556,15.24648510165166,6934.744281790561,3.841030451125978,CA,44.78135028855892,
135,38543,2020-12-26,Sutter,California,6101.0,6051,46.0,14.0,,,-0.483,-0.134,12,2020,26334.0,34.5,94737,157.2632,17.609803983660022,6387.156021406631,3.8053075249584176,CA,30.790504238048488,
136,38811,2020-12-26,Tehama,California,6103.0,2839,34.0,60.0,,,-0.399,-0.177,12,2020,23061.0,39.5,63463,21.51501,22.268093219671307,4473.472732143138,3.6506447944644185,CA,22.551723051226702,
137,39101,2020-12-26,Tulare,California,6107.0,31323,373.0,496.0,,,-0.264,-0.0746,12,2020,22994.0,29.6,442179,91.65823,13.609194466494337,7083.782811938152,3.8502652372974335,CA,62.251034083482025,
138,39374,2020-12-26,Tuolumne,California,6109.0,2704,21.0,0.0,,,-0.632,-0.0295,12,2020,29458.0,47.3,55365,24.92926,28.67515578434029,4883.951955206358,3.68877138301826,CA,12.75354465817755,
139,39666,2020-12-26,Ventura,California,6111.0,35514,233.0,1114.0,,,-0.32,-0.0917,12,2020,33814.0,36.2,823318,446.6949,16.836872265637336,4313.521628338018,3.6348319799661803,CA,42.113739770052405,
140,39962,2020-12-26,Yolo,California,6113.0,7700,109.0,134.0,,,-0.12,-0.0816,12,2020,30331.0,30.4,200849,197.9414,14.307763543756751,3833.725833835369,3.5836210513928823,CA,32.94066686914051,
141,40243,2020-12-26,Yuba,California,6115.0,3628,17.0,0.0,,,,-0.0717,12,2020,27877.0,32.1,72155,114.1985,14.831958977201856,5028.064583188968,3.7014008473636535,CA,28.289099854479943,
142,40533,2020-12-26,Adams,Colorado,8001.0,39094,505.0,212.0,,,-0.229,0.039,12,2020,34088.0,32.4,441603,378.1971,12.581436267416663,8852.74783006456,3.9470780935462653,CO,41.08146910233852,
143,40808,2020-12-26,Alamosa,Colorado,8003.0,907,22.0,0.0,,,,0.0842,12,2020,21241.0,32.9,15445,21.37293,16.87924894787957,5872.450631272257,3.768819374422626,CO,47.14794431854968,
144,41101,2020-12-26,Arapahoe,Colorado,8005.0,37348,568.0,217.0,,,-0.391,-0.038,12,2020,38273.0,35.7,572003,716.7057,15.295898797733578,6529.336384599381,3.8148690435795043,CO,28.60631849832955,
145,41373,2020-12-26,Archuleta,Colorado,8007.0,463,0.0,4.0,,,-0.694,-0.161,12,2020,26314.0,48.4,12084,8.949948,27.92121813968885,3831.512744124462,3.58337027441671,CO,18.08176100628931,
146,41661,2020-12-26,Boulder,Colorado,8013.0,14299,174.0,174.0,,,-0.432,-0.105,12,2020,36794.0,35.8,294567,405.5781,15.324866668703553,4854.243686495772,3.6861215744359592,CO,14.193035879782865,
147,41943,2020-12-26,Broomfield,Colorado,8014.0,2711,63.0,7.0,,,-0.754,-0.164,12,2020,47013.0,36.4,55889,1691.865,14.646889370001256,4850.686181538406,3.6858031785562284,CO,12.172341605682691,
148,42224,2020-12-26,Chaffee,Colorado,8015.0,998,20.0,3.0,,,-0.18,-0.163,12,2020,30011.0,47.4,17809,17.57346,28.300297602335895,5603.908136335561,3.7484910073757725,CO,10.96636532090516,
149,42458,2020-12-26,Conejos,Colorado,8021.0,301,3.0,2.0,,,,0.125,12,2020,20882.0,38.2,8256,6.412972,21.124031007751935,3645.8333333333335,3.5617968113107072,CO,56.286337209302324,
150,42733,2020-12-26,Costilla,Colorado,8023.0,157,2.0,0.0,,,,0.116,12,2020,18902.0,49.0,3524,2.872159,31.555051078320087,4455.16458569807,3.6488637526692234,CO,66.71396140749151,
151,43011,2020-12-26,Delta,Colorado,8029.0,1478,21.0,26.0,,,0.0184,-0.00933,12,2020,25880.0,45.6,30952,27.10213,27.881881623158442,4775.1356939777725,3.6789857173456184,CO,14.554794520547947,
152,43307,2020-12-26,Denver,Colorado,8031.0,46455,658.0,197.0,,,-0.393,0.0311,12,2020,39806.0,33.7,600158,3922.597,15.059034454260376,7740.461678424682,3.8887668648705684,CO,42.05559202743278,
153,43604,2020-12-26,Douglas,Colorado,8035.0,15381,186.0,71.0,,,-0.673,-0.0383,12,2020,52910.0,36.6,285465,339.7390000000001,11.891825617851575,5388.051074562556,3.7314317038467073,CO,8.711400697108227,
154,43900,2020-12-26,Eagle,Colorado,8037.0,3200,14.0,10.0,,,-0.0819,-0.0945,12,2020,38850.0,34.0,52197,30.9861,10.42013908845336,6130.62053374715,3.7875044354878797,CO,30.745061976741955,
155,44181,2020-12-26,Elbert,Colorado,8039.0,954,8.0,4.0,,,,0.0653,12,2020,42429.0,43.8,23086,12.47321,16.52083513817898,4132.374599324266,3.616199683381338,CO,6.055618123538075,
156,44477,2020-12-26,El Paso,Colorado,8041.0,39831,528.0,77.0,,,-0.23,-0.0836,12,2020,32586.0,34.1,622263,292.5816,14.820260886474044,6400.9912207539255,3.8062472315418705,CO,21.238126001385268,
157,44755,2020-12-26,Fremont,Colorado,8043.0,4475,17.0,16.0,,,-0.194,0.0825,12,2020,26243.0,43.6,46824,30.54268,24.517341534255934,9557.06475311806,3.9803245285458067,CO,16.25875619340509,
158,45042,2020-12-26,Garfield,Colorado,8045.0,3687,26.0,20.0,,,-0.399,-0.0443,12,2020,36618.0,34.5,56389,19.13072,13.202929649399705,6538.50928372555,3.8154787447083605,CO,29.018070900352907,
159,45304,2020-12-26,Gilpin,Colorado,8047.0,121,1.0,0.0,,,-0.842,-0.127,12,2020,44683.0,45.6,5441,36.29847,17.91950009189487,2223.8559088402867,3.3471066444105455,CO,5.421797463701525,
160,45587,2020-12-26,Grand,Colorado,8049.0,619,4.0,0.0,,,-0.187,-0.228,12,2020,35000.0,41.2,14843,8.039193,17.341507781445802,4170.3159738597315,3.6201689615696715,CO,7.902715084551639,
161,45879,2020-12-26,Gunnison,Colorado,8051.0,667,5.0,2.0,,,,-0.00505,12,2020,28016.0,34.3,15324,4.730944,14.493604802923516,4352.649438788828,3.6387536906055087,CO,8.503001827199165,
162,46176,2020-12-26,Jefferson,Colorado,8059.0,28695,595.0,136.0,,,-0.511,-0.0567,12,2020,41035.0,40.4,534543,699.4730000000002,18.807654388889198,5368.136894506148,3.729823582378998,CO,15.361158971308202,
163,46455,2020-12-26,La Plata,Colorado,8067.0,2176,28.0,18.0,,,-0.41,-0.0172,12,2020,34074.0,38.4,51334,30.337840000000003,18.097167569252353,4238.905988233919,3.6272537847578894,CO,12.194646822768537,
164,46748,2020-12-26,Larimer,Colorado,8069.0,14619,128.0,49.0,,,-0.285,-0.13,12,2020,32905.0,35.5,299630,115.4198,17.426492674298302,4879.017454860996,3.688332371819225,CO,11.390047725528152,
165,47036,2020-12-26,Mesa,Colorado,8077.0,8760,127.0,75.0,,,-0.155,-0.117,12,2020,28267.0,38.1,146723,44.07454,20.76566046223155,5970.434083272561,3.776005907865814,CO,13.963046011872711,
166,47310,2020-12-26,Moffat,Colorado,8081.0,525,19.0,3.0,,,,0.124,12,2020,30196.0,35.8,13795,2.908319,15.686843059079376,3805.7267125770204,3.5804375985907524,CO,14.693729612178325,
167,47583,2020-12-26,Montezuma,Colorado,8083.0,1189,14.0,11.0,,,-0.353,0.155,12,2020,26901.0,42.9,25535,12.58175,24.19424319561386,4656.35402388878,3.6680459924271327,CO,11.262972390836108,
168,47864,2020-12-26,Montrose,Colorado,8085.0,1961,29.0,17.0,,,0.52,-0.0192,12,2020,27033.0,42.0,41276,18.42107,24.52272507025875,4750.944858997965,3.67677998988629,CO,20.08188777982363,
169,48147,2020-12-26,Morgan,Colorado,8087.0,2085,74.0,7.0,,,,0.204,12,2020,27765.0,36.0,28159,21.99179,18.84654994850669,7404.38225789268,3.8694888315028155,CO,36.62772115487056,
170,48414,2020-12-26,Ouray,Colorado,8091.0,149,3.0,1.0,,,-0.479,-0.0934,12,2020,34906.0,50.0,4436,8.190656,28.471596032461683,3358.8818755635707,3.526194730935152,CO,4.576194770063121,
171,48696,2020-12-26,Park,Colorado,8093.0,369,4.0,1.0,,,,-0.0068,12,2020,32731.0,46.9,16206,7.387027000000002,20.62199185486857,2276.9344687152907,3.357350531587966,CO,5.257312106627175,
172,48987,2020-12-26,Pitkin,Colorado,8097.0,925,3.0,1.0,,,,0.103,12,2020,42002.0,42.0,17148,17.66565,19.139258222533236,5394.215068812689,3.7319282579004374,CO,9.645439701422909,
173,49276,2020-12-26,Pueblo,Colorado,8101.0,12854,288.0,27.0,,,-0.158,-0.177,12,2020,25166.0,38.7,159063,66.66221999999999,21.411013246323787,8081.074794263908,3.9074691263903794,CO,43.39978499085268,
174,49552,2020-12-26,Rio Grande,Colorado,8105.0,371,5.0,0.0,,,,0.177,12,2020,21787.0,41.0,11982,13.13877,22.55049240527458,3096.3111333667166,3.4908445943607,CO,42.8058754798865,
175,49841,2020-12-26,Routt,Colorado,8107.0,1004,18.0,6.0,,,-0.593,0.36,12,2020,37368.0,38.9,23509,9.952896,14.649708622229786,4270.704836445617,3.6304995568324467,CO,7.227019439363649,
176,50112,2020-12-26,Saguache,Colorado,8109.0,251,4.0,0.0,,,,0.219,12,2020,23863.0,43.3,6108,1.927711,23.133595284872303,4109.364767518009,3.6137746930966546,CO,40.373280943025534,
177,50394,2020-12-26,San Miguel,Colorado,8113.0,384,0.0,0.0,,,,-0.011,12,2020,36451.0,39.3,7359,5.719676,13.629569234950399,5218.10028536486,3.7175124214414828,CO,8.95502106264438,
178,50683,2020-12-26,Summit,Colorado,8117.0,2073,5.0,8.0,,,-0.455,0.148,12,2020,36007.0,36.4,27994,46.01569,13.445738372508394,7405.158248196042,3.869534343827378,CO,15.07108666142745,
179,50962,2020-12-26,Teller,Colorado,8119.0,951,7.0,8.0,,,,-0.0302,12,2020,35242.0,47.0,23350,41.91683,22.299785867237688,4072.8051391862955,3.609893632035283,CO,6.012847965738758,
180,51251,2020-12-26,Weld,Colorado,8123.0,19228,271.0,71.0,,,-0.373,-0.0749,12,2020,34305.0,33.1,252825,63.40855,14.304360723820825,7605.26055572036,3.881114097543937,CO,29.329773558785725,
181,51535,2020-12-26,Yuma,Colorado,8125.0,524,10.0,6.0,,,,0.117,12,2020,30905.0,38.5,10043,4.2475809999999985,21.776361644926816,5217.5644727671015,3.7174678242912025,CO,20.969829732151748,
182,51829,2020-12-26,Fairfield,Connecticut,9001.0,53101,1669.0,0.0,,,-0.519,0.0165,12,2020,40609.0,39.5,916829,1467.186,18.81484987931228,5791.810686616589,3.7628143579022377,CT,27.74148723480606,
183,52117,2020-12-26,Hartford,Connecticut,9003.0,43253,1790.0,0.0,,,-0.242,-0.123,12,2020,37985.0,39.9,894014,1216.185,20.27115906462315,4838.067412814565,3.6846719154540137,CT,28.631990103063266,
184,52407,2020-12-26,Litchfield,Connecticut,9005.0,7004,214.0,0.0,,,-0.463,0.404,12,2020,39166.0,44.4,189927,206.3168,22.853517404055246,3687.732655178042,3.566759429033043,CT,5.840665097642778,
185,52691,2020-12-26,Middlesex,Connecticut,9007.0,5874,232.0,0.0,,,-0.519,0.13,12,2020,42907.0,43.1,165676,448.62,22.038195031265847,3545.474299234651,3.5496743415675502,CT,9.392428595572081,
186,52973,2020-12-26,New London,Connecticut,9011.0,9645,229.0,0.0,,,-0.437,0.0188,12,2020,35785.0,40.4,274055,412.1884,20.040137928518,3519.3665505099343,3.5464645020080985,CT,14.31792888288847,
187,53256,2020-12-26,Tolland,Connecticut,9013.0,4497,106.0,0.0,,,-0.437,-0.0951,12,2020,37303.0,38.3,152691,372.2231,17.40705084124146,2945.163762107786,3.4691094481901574,CT,7.6055563196259115,
188,53540,2020-12-26,Kent,Delaware,10001.0,8654,158.0,217.0,,,-0.246,-0.0223,12,2020,30327.0,36.6,162310,276.895,19.07214589366028,5331.7725340398,3.7268716131126856,DE,29.73261043681844,
189,53831,2020-12-26,New Castle,Delaware,10003.0,31370,447.0,406.0,,,-0.397,-0.0496,12,2020,36458.0,37.2,538479,1263.188,17.5726444299592,5825.668224758997,3.7653457476690475,DE,32.444533584410905,
190,54116,2020-12-26,Sussex,Delaware,10005.0,14325,290.0,196.0,,,0.011,-0.228,12,2020,31752.0,45.4,197145,210.6073,28.815846204570235,7266.225367115575,3.8613088636859083,DE,21.339115879175225,
191,54408,2020-12-26,Alachua,Florida,12001.0,15370,122.0,188.0,,,-0.0313,0.118,12,2020,25648.0,30.1,247336,282.6632,15.767215447811886,6214.2187146230235,3.7933865345453324,FL,28.719636445968245,
192,54695,2020-12-26,Baker,Florida,12003.0,2395,36.0,21.0,,,,0.0569,12,2020,28349.0,36.0,27115,46.33213,16.28987645214826,8832.749400700719,3.946095908979108,FL,15.489581412502307,
193,54976,2020-12-26,Bay,Florida,12005.0,11302,197.0,178.0,,,0.142,0.0962,12,2020,27495.0,39.5,168852,222.625,20.45282259019733,6693.435671475611,3.8256490938754375,FL,15.568071447184515,
194,55256,2020-12-26,Bradford,Florida,12007.0,2090,23.0,34.0,,,,0.0689,12,2020,24309.0,39.5,28520,97.0195,20.164796633941094,7328.190743338009,3.864996764931226,FL,23.99368863955119,
195,55541,2020-12-26,Brevard,Florida,12009.0,20050,513.0,261.0,,,-0.394,0.12,12,2020,28542.0,45.5,543376,534.9957,26.997143782574128,3689.8942905097024,3.567013924504338,FL,18.171947233591474,
196,55837,2020-12-26,Broward,Florida,12011.0,132193,1811.0,1215.0,,,-0.274,-0.0107,12,2020,30277.0,39.7,1748066,1444.939,19.67374229577144,7562.243073202042,3.8786506327797214,FL,51.81532047416974,
197,56108,2020-12-26,Calhoun,Florida,12013.0,1156,27.0,5.0,,,,0.022,12,2020,23568.0,39.7,14625,25.77845,21.073504273504273,7904.273504273504,3.8978619593302923,FL,18.91282051282051,
198,56403,2020-12-26,Charlotte,Florida,12015.0,7000,228.0,146.0,,,-0.256,-0.0664,12,2020,26006.0,55.9,159978,235.1654,43.620372801260174,4375.601645226218,3.64103777695541,FL,11.440323044418607,
199,56690,2020-12-26,Citrus,Florida,12017.0,6359,251.0,120.0,,,-0.441,0.107,12,2020,24413.0,54.0,141236,242.8003,40.97822085020816,4502.393157551899,3.653443415742278,FL,7.484635645302896,
200,56980,2020-12-26,Clay,Florida,12019.0,10708,183.0,259.0,,,-0.0149,0.0271,12,2020,32036.0,38.0,190865,315.8132,17.393445629109582,5610.248081104446,3.7489820658680317,FL,17.52023681659812,
201,57272,2020-12-26,Collier,Florida,12021.0,21558,326.0,130.0,,,-0.396,-0.168,12,2020,31213.0,46.9,321520,160.8948,33.60102015426723,6705.026125901965,3.8264004744043145,FL,32.42846479223687,
202,57552,2020-12-26,Columbia,Florida,12023.0,5772,116.0,100.0,,,0.186,-0.0128,12,2020,25790.0,39.9,67531,84.67049,21.718914276406387,8547.185736920821,3.931823141614848,FL,22.35121647835809,
203,57832,2020-12-26,DeSoto,Florida,12027.0,2835,52.0,19.0,,,,0.124,12,2020,21509.0,38.1,34862,54.72332,23.492628076415578,8132.063564913086,3.910200764676171,FL,42.61373415179852,
204,58099,2020-12-26,Dixie,Florida,12029.0,1082,11.0,10.0,,,,0.115,12,2020,22643.0,45.4,16422,23.29186,27.268298623797346,6588.72244549994,3.8188012129767834,FL,11.55766654487882,
205,58389,2020-12-26,Duval,Florida,12031.0,57999,716.0,949.0,,,-0.278,0.0521,12,2020,30608.0,35.8,864263,1133.918,16.361801905207095,6710.804465770258,3.826774584863953,FL,37.073899958693126,
206,58675,2020-12-26,Escambia,Florida,12033.0,21268,356.0,322.0,,,-0.241,-0.0115,12,2020,26946.0,37.6,297619,453.3688,20.23089923694388,7146.0491433678635,3.8540659985191077,FL,27.667252426760395,
207,58955,2020-12-26,Flagler,Florida,12035.0,3528,48.0,83.0,,,-0.386,0.192,12,2020,26821.0,47.5,95696,197.124,32.77670958033774,3686.674469152316,3.5666347913917504,FL,19.995611101822437,
208,59232,2020-12-26,Gadsden,Florida,12039.0,3803,59.0,31.0,,,,0.235,12,2020,25734.0,38.9,46389,89.8434,19.649054732803034,8198.064196253423,3.9137113148062284,FL,65.5651124188924,
209,59496,2020-12-26,Gilchrist,Florida,12041.0,974,21.0,14.0,,,,0.0484,12,2020,22882.0,40.6,16939,48.44188,23.46655646732393,5750.044276521636,3.759671188859194,FL,10.283960092095164,
210,59766,2020-12-26,Gulf,Florida,12045.0,1264,27.0,11.0,,,,0.0391,12,2020,26523.0,42.7,15863,28.12528,22.95278320620311,7968.22795183761,3.9013617497139794,FL,22.946479228393112,
211,60031,2020-12-26,Hamilton,Florida,12047.0,1213,12.0,16.0,,,,0.0482,12,2020,20544.0,38.1,14799,28.80357,19.37293060341915,8196.499763497533,3.9136284306847693,FL,43.300222988039735,
212,60305,2020-12-26,Hendry,Florida,12051.0,3195,49.0,38.0,,,,-0.0723,12,2020,21225.0,32.8,39140,33.95358,15.935104752171693,8163.004598875831,3.9118500411724364,FL,62.606029637199796,
213,60588,2020-12-26,Hernando,Florida,12053.0,6981,264.0,117.0,,,-0.24,0.0337,12,2020,25217.0,47.7,172778,365.6379,33.26465174964405,4040.4449640579237,3.6064291955051084,FL,15.402423919712001,
214,60889,2020-12-26,Hillsborough,Florida,12057.0,73980,1058.0,1120.0,,,-0.407,0.0691,12,2020,30363.0,36.1,1229226,1204.871,16.88973386505004,6018.421348067809,3.7794825893088726,FL,41.62847190020387,
215,61161,2020-12-26,Holmes,Florida,12059.0,1583,22.0,15.0,,,,0.266,12,2020,21699.0,41.3,19927,41.62059,23.65132734480855,7943.995583881167,3.9000389940602638,FL,7.984142118733378,
216,61444,2020-12-26,Indian River,Florida,12061.0,6424,155.0,149.0,,,-0.327,0.175,12,2020,27382.0,49.1,138028,274.4796,34.59877705972701,4654.128147912018,3.667838337086692,FL,20.185759411133972,
217,61727,2020-12-26,Jackson,Florida,12063.0,4482,113.0,53.0,,,,0.356,12,2020,23053.0,40.5,49746,54.20371,21.778635468178344,9009.769629718972,3.954713686670417,FL,30.90499738672456,
218,61994,2020-12-26,Jefferson,Florida,12065.0,945,16.0,36.0,,,,-0.0554,12,2020,27978.0,44.1,14761,24.680020000000006,23.968565815324162,6402.005284194838,3.806316028273548,FL,39.87534719869928,
219,62257,2020-12-26,Lafayette,Florida,12067.0,1412,21.0,1.0,,,,0.108,12,2020,21923.0,36.2,8870,16.32282,17.057497181510712,15918.827508455468,4.201911076884058,FL,28.038331454340472,
220,62543,2020-12-26,Lake,Florida,12069.0,14627,288.0,347.0,,,-0.425,-0.0835,12,2020,27221.0,45.6,297052,316.558,31.239311635673214,4924.053701035509,3.6923227806395023,FL,21.91939458411322,
221,62839,2020-12-26,Lee,Florida,12071.0,38574,651.0,287.0,,,-0.482,0.0115,12,2020,28529.0,45.6,618754,788.7109,30.970789683783863,6234.141516660902,3.7947766566522976,FL,26.565808059422647,
222,63123,2020-12-26,Leon,Florida,12073.0,18489,174.0,130.0,,,-0.216,0.134,12,2020,27751.0,29.6,275487,413.1157,14.381077873003079,6711.387470189156,3.8268123127706053,FL,35.89316374275374,
223,63398,2020-12-26,Levy,Florida,12075.0,1777,19.0,25.0,,,,0.158,12,2020,21676.0,45.0,40801,36.48792,27.124335187863046,4355.285409671331,3.639016620373271,FL,16.859880885272418,
224,63659,2020-12-26,Liberty,Florida,12077.0,708,14.0,4.0,,,,-0.0673,12,2020,21920.0,37.0,8365,10.01123,15.337716676628812,8463.837417812312,3.9275673123913557,FL,24.088463837417812,
225,63929,2020-12-26,Madison,Florida,12079.0,1509,33.0,14.0,,,,0.266,12,2020,21243.0,40.2,19224,27.622740000000004,22.47711194340408,7849.563046192259,3.894845481979746,FL,43.482105701206834,
226,64210,2020-12-26,Marion,Florida,12083.0,16919,451.0,324.0,,,-0.305,0.0677,12,2020,24501.0,47.3,331298,209.0807,33.2136022553713,5106.882625310144,3.7081558763074858,FL,23.231350626928027,
227,64493,2020-12-26,Martin,Florida,12085.0,7588,206.0,80.0,,,0.0291,0.0149,12,2020,30801.0,49.7,146318,269.2321,34.68677811342419,5185.964816358889,3.7148295660174013,FL,17.58020202572479,
228,64784,2020-12-26,Miami-Dade,Florida,12086.0,286661,4127.0,3377.0,,,-0.316,-0.0593,12,2020,24787.0,38.2,2496435,1315.495,19.076523121971935,11482.814493467684,4.060048348791221,FL,83.99317426650403,
229,65066,2020-12-26,Monroe,Florida,12087.0,4137,34.0,27.0,,,-0.36,-0.0763,12,2020,35539.0,46.4,73090,74.33267,25.579422629634696,5660.145026679436,3.752827559011539,FL,26.35791489943905,
230,65358,2020-12-26,Nassau,Florida,12089.0,4446,66.0,76.0,,,-0.342,0.0105,12,2020,31965.0,42.9,73314,113.0274,23.715797801238512,6064.326049594893,3.782782543173668,FL,9.613443544207108,
231,65653,2020-12-26,Okaloosa,Florida,12091.0,12288,223.0,188.0,,,-0.322,-0.0288,12,2020,31212.0,38.3,180822,194.3806,19.508688102111467,6795.633274712149,3.832229934195505,FL,16.08930329274093,
232,65942,2020-12-26,Orange,Florida,12095.0,72662,726.0,1139.0,,,-0.431,0.00181,12,2020,28064.0,33.7,1145956,1268.452,14.152463096314348,6340.73210489757,3.80213940468949,FL,47.68813113243441,
233,66231,2020-12-26,Osceola,Florida,12097.0,24224,283.0,324.0,,,-0.473,-0.0777,12,2020,23483.0,35.6,268685,202.4065,16.004615069691276,9015.76195172786,3.9550024362661063,FL,56.76349628747419,
234,66521,2020-12-26,Palm Beach,Florida,12099.0,79828,1860.0,978.0,,,-0.403,0.00993,12,2020,30762.0,43.5,1320134,670.1993,27.54402204624682,6046.961899322341,3.7815372322133185,FL,36.323055083802096,
235,66813,2020-12-26,Pasco,Florida,12101.0,20919,353.0,445.0,,,-0.31,0.169,12,2020,27455.0,43.6,464697,622.1793,27.416359477250772,4501.643006087838,3.65337105116349,FL,16.190334777284985,
236,67105,2020-12-26,Pinellas,Florida,12103.0,42973,1020.0,797.0,,,-0.299,0.0543,12,2020,30009.0,46.3,916542,3347.501,28.34392750141292,4688.601286138551,3.6710433023502125,FL,18.328238094926366,
