"GEO_ID","NAME","B07011_001E","B07011_001M","B07011_002E","B07011_002M","B07011_003E","B07011_003M","B07011_004E","B07011_004M","B07011_005E","B07011_005M","B07011_006E","B07011_006M"
"id","Geographic Area Name","Estimate!!Median income in the past 12 months --!!Total:","Margin of Error!!Median income in the past 12 months --!!Total:","Estimate!!Median income in the past 12 months --!!Total:!!Same house 1 year ago","Margin of Error!!Median income in the past 12 months --!!Total:!!Same house 1 year ago","Estimate!!Median income in the past 12 months --!!Total:!!Moved within same county","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved within same county","Estimate!!Median income in the past 12 months --!!Total:!!Moved from different county within same state","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from different county within same state","Estimate!!Median income in the past 12 months --!!Total:!!Moved from different state","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from different state","Estimate!!Median income in the past 12 months --!!Total:!!Moved from abroad","Margin of Error!!Median income in the past 12 months --!!Total:!!Moved from abroad"
"0500000US08013","Boulder County, Colorado","36794","648","41778","910","24457","2243","22750","2729","21804","1768","21185","5552"
"0500000US08014","Broomfield County, Colorado","47013","1546","49742","2023","54395","7539","41013","1639","38376","4707","33864","33432"
"0500000US08015","Chaffee County, Colorado","30011","2099","30064","2140","26531","4270","43385","23846","12213","3425","-","**"
"0500000US08017","Cheyenne County, Colorado","32727","6636","32670","6305","-","**","43654","871","36250","34829","-","**"
"0500000US08019","Clear Creek County, Colorado","34483","2923","36986","2866","22794","5569","20714","8941","25395","7652","-","**"
"0500000US08021","Conejos County, Colorado","20882","1946","21895","2297","16088","1770","14185","6772","19201","969","-","**"
"0500000US08023","Costilla County, Colorado","18902","3261","20195","3130","9119","3516","-","**","9412","4408","-","**"
"0500000US08025","Crowley County, Colorado","18032","2641","18112","3457","19405","5728","16413","9054","20000","13815","-","**"
"0500000US08027","Custer County, Colorado","26669","3033","26530","2604","19500","12069","39740","20241","16484","5565","-","**"
"0500000US08029","Delta County, Colorado","25880","1190","25799","1172","24819","5786","38149","15520","25303","13385","-","**"
"0500000US08031","Denver County, Colorado","39806","492","40019","501","42740","1407","33176","1953","41470","1970","19733","4644"
"0500000US08033","Dolores County, Colorado","29894","3816","28803","4137","44583","11804","-","**","37857","13476","-","**"
"0500000US08035","Douglas County, Colorado","52910","586","54220","656","48214","4597","44660","5490","45112","7169","-","**"
"0500000US08037","Eagle County, Colorado","38850","2909","39173","2924","44555","3072","30247","6335","25815","13658","-","**"
"0500000US08039","Elbert County, Colorado","42429","2427","43289","2827","29063","20926","41027","5684","20583","14202","-","**"
"0500000US08041","El Paso County, Colorado","32586","509","34754","755","28976","1492","26796","3483","30520","939","29463","3098"
"0500000US08043","Fremont County, Colorado","26243","1043","26912","1059","19401","3688","33523","10726","24265","9604","-","**"
"0500000US08045","Garfield County, Colorado","36618","1221","37256","1332","30916","4377","32000","3479","33188","5710","78095","33299"
"0500000US08047","Gilpin County, Colorado","44683","3146","45045","3104","44537","32670","38889","32800","35188","19060","-","**"
"0500000US08049","Grand County, Colorado","35000","3030","36553","2015","28265","5536","29712","24911","20938","7222","15859","3742"
"0500000US08051","Gunnison County, Colorado","28016","3898","31952","3256","22021","5333","12750","8911","10247","6284","11767","2704"
"0500000US08053","Hinsdale County, Colorado","30847","2513","32287","2056","-","**","-","**","15000","3413","-","**"
"0500000US08055","Huerfano County, Colorado","23471","2898","24231","3112","-","**","22000","7078","10859","6682","-","**"
"0500000US08057","Jackson County, Colorado","24571","1988","25324","4909","23942","4067","14000","4280","-","**","-","**"
"0500000US08059","Jefferson County, Colorado","41035","426","42401","523","35662","1329","36034","2083","31480","1341","22599","8714"
"0500000US08061","Kiowa County, Colorado","25980","3252","27188","3697","21429","10477","11875","9373","-","**","-","**"
"0500000US08063","Kit Carson County, Colorado","29742","1753","30525","2019","25694","6300","25625","14388","21875","17721","-","**"
"0500000US08065","Lake County, Colorado","30400","4049","31709","5355","26667","12581","19155","11584","27159","11790","-","**"
"0500000US08067","La Plata County, Colorado","34074","1650","36208","1515","26538","2581","22422","8599","26323","5457","2,500-","***"
"0500000US08069","Larimer County, Colorado","32905","848","37153","811","24126","1862","15965","3028","21456","1568","19508","7060"
"0500000US08071","Las Animas County, Colorado","23653","1722","26870","2518","17396","3840","17500","9232","23750","7740","16563","7154"
"0500000US08073","Lincoln County, Colorado","25561","3030","26573","3784","17500","10980","19375","10867","-","**","-","**"
"0500000US08075","Logan County, Colorado","27450","2882","28814","3279","19547","10069","22717","13476","23922","9970","-","**"
"0500000US08077","Mesa County, Colorado","28267","1145","30497","881","21603","1577","14385","2750","25113","3987","-","**"
"0500000US08079","Mineral County, Colorado","30038","5430","32500","2616","-","**","12750","1733","9519","3406","-","**"
"0500000US08081","Moffat County, Colorado","30196","1996","32968","2664","27835","8094","29531","10949","16713","9627","9470","395"
"0500000US08083","Montezuma County, Colorado","26901","1243","27483","1807","23750","4018","17226","5489","19556","6989","-","**"
"0500000US08085","Montrose County, Colorado","27033","885","27571","1210","25470","3754","20290","4011","24392","4375","-","**"
"0500000US08087","Morgan County, Colorado","27765","2018","28389","3178","28542","3100","23568","2495","30875","15021","45536","35710"
"0500000US08089","Otero County, Colorado","21957","1016","22549","1520","21556","9353","12765","7622","13657","2768","6406","279"
"0500000US08091","Ouray County, Colorado","34906","4196","32662","4559","-","**","35568","8800","39844","6235","-","**"
"0500000US08093","Park County, Colorado","32731","3235","33776","5182","26399","14039","31146","11303","-","**","-","**"
"0500000US08095","Phillips County, Colorado","31635","3710","31695","3484","47896","29265","-","**","-","**","-","**"
"0500000US08097","Pitkin County, Colorado","42002","2561","43611","2975","47800","9412","25741","10555","27546","8684","-","**"
"0500000US08099","Prowers County, Colorado","26363","1393","27354","2453","20000","10783","23608","11224","23508","3949","-","**"
"0500000US08101","Pueblo County, Colorado","25166","595","26088","586","21240","1550","20308","2413","18842","2167","15380","14040"
"0500000US08103","Rio Blanco County, Colorado","30251","4383","33726","3416","23292","7808","10607","7093","16544","11287","-","**"
"0500000US08105","Rio Grande County, Colorado","21787","1951","22588","2790","-","**","17500","13953","-","**","-","**"
"0500000US08107","Routt County, Colorado","37368","1977","38775","1961","32120","4134","29200","6001","23203","14428","-","**"
"0500000US08109","Saguache County, Colorado","23863","1625","23768","1665","16063","12535","37723","15729","-","**","-","**"
"0500000US08111","San Juan County, Colorado","32500","7911","32222","10475","-","**","-","**","-","**","-","**"
"0500000US08113","San Miguel County, Colorado","36451","1790","37736","2797","35987","5572","30250","19821","26417","11793","16757","2220"
"0500000US08115","Sedgwick County, Colorado","24202","3081","24761","3068","11000","9243","-","**","28063","6328","6250","3640"
"0500000US08117","Summit County, Colorado","36007","2560","36842","2589","27108","6867","30617","14355","44375","22324","26829","25147"
"0500000US08119","Teller County, Colorado","35242","2568","36089","2937","29355","12868","31341","5383","38167","15772","-","**"
"0500000US08121","Washington County, Colorado","28315","3143","29982","2840","28194","6297","22104","10269","16786","13085","-","**"
"0500000US08123","Weld County, Colorado","34305","694","35583","538","26080","1638","34738","3831","28171","4438","28233","14763"
"0500000US08125","Yuma County, Colorado","30905","1410","31395","1523","33484","3704","22014","19726","-","**","-","**"
"0500000US09001","Fairfield County, Connecticut","40609","468","41273","483","35268","2081","31726","2710","41305","1906","16443","3838"
"0500000US09003","Hartford County, Connecticut","37985","482","39107","495","30310","1156","31449","2447","35569","3552","20603","3841"
"0500000US09005","Litchfield County, Connecticut","39166","1131","39967","1111","30148","2781","34574","6647","33522","5929","-","**"
"0500000US09007","Middlesex County, Connecticut","42907","1092","44422","1139","26323","5066","40141","4290","25333","11961","77780","71142"
"0500000US09009","New Haven County, Connecticut","35721","478","36813","550","30150","1250","30089","3372","26836","5188","22135","3777"
"0500000US09011","New London County, Connecticut","35785","722","37406","784","30659","1914","23145","4781","23131","2270","19177","9470"
"0500000US09013","Tolland County, Connecticut","37303","1079","41049","1285","30547","5663","15966","1596","10354","1824","9712","6642"
"0500000US09015","Windham County, Connecticut","32078","623","33467","1665","26216","4569","11989","3185","36351","9809","2,500-","***"
"0500000US10001","Kent County, Delaware","30327","724","30989","715","26969","3385","18050","6837","26100","3113","30132","7705"
"0500000US10003","New Castle County, Delaware","36458","533","38086","566","27295","1333","23584","5712","30651","1775","22620","8687"
"0500000US10005","Sussex County, Delaware","31752","452","31702","479","29977","2647","32935","3555","38449","3753","32273","10517"
"0500000US11001","District of Columbia, District of Columbia","49542","575","50844","646","51475","1908","-","**","36644","3566","32309","8622"
"0500000US12001","Alachua County, Florida","25648","615","28841","1404","20173","1784","7182","1100","21522","2827","17603","2713"
"0500000US12003","Baker County, Florida","28349","4238","30348","3309","26037","4871","17389","5625","-","**","-","**"
"0500000US12005","Bay County, Florida","27495","937","29016","1176","25432","1398","21419","2298","26288","2027","18958","7611"
"0500000US12007","Bradford County, Florida","24309","2104","25364","1901","17583","6442","12278","4172","14022","7420","-","**"
"0500000US12009","Brevard County, Florida","28542","493","28946","521","25651","1154","26940","2591","28507","3145","22172","8981"
"0500000US12011","Broward County, Florida","30277","167","30539","175","28894","1091","28162","2335","28090","2745","15743","2219"
"0500000US12013","Calhoun County, Florida","23568","2757","24551","2766","20475","5803","17193","11607","16996","8963","-","**"
"0500000US12015","Charlotte County, Florida","26006","502","25987","572","22845","1935","26336","2455","28925","2409","26118","9595"
"0500000US12017","Citrus County, Florida","24413","852","24844","871","20930","2480","20614","3150","25113","2808","21484","19149"
"0500000US12019","Clay County, Florida","32036","680","32883","1180","30962","2830","27490","4138","25370","6717","25118","14840"
"0500000US12021","Collier County, Florida","31213","359","31397","371","29675","1896","32046","11261","34409","3990","15986","4573"
"0500000US12023","Columbia County, Florida","25790","711","26320","714","21328","4222","21356","4146","24531","13163","15625","8974"
"0500000US12027","DeSoto County, Florida","21509","944","22129","1018","18788","2741","17845","4397","22256","10314","2,500-","***"
"0500000US12029","Dixie County, Florida","22643","2449","22992","2608","25471","5920","11711","6022","20167","10251","-","**"
"0500000US12031","Duval County, Florida","30608","268","31342","310","27315","753","23578","2376","27255","1983","21381","1897"
"0500000US12033","Escambia County, Florida","26946","444","27797","640","24047","1819","19517","3766","22500","2419","30833","14236"
"0500000US12035","Flagler County, Florida","26821","761","26926","815","25544","5855","23832","4288","32360","3567","12364","7310"
"0500000US12037","Franklin County, Florida","24823","1659","25096","1958","18125","5824","24659","15279","25625","9084","-","**"
